iter	RMSE
4773	1.737006719
4774	1.737004881
4775	1.737002984
4776	1.737002687
4777	1.736998596
4778	1.736997351
4779	1.736996225
4780	1.736993379
4781	1.736991837
4782	1.736990414
4783	1.736986916
4784	1.736982113
4785	1.736978259
4786	1.736975117
4787	1.736972627
4788	1.7369648
4789	1.736962665
4790	1.736960116
4791	1.736958871
4792	1.736955669
4793	1.736955432
4794	1.736954127
4795	1.736950095
4796	1.736942743
4797	1.736941439
4798	1.736937822
4799	1.736936992
4800	1.736936695
4801	1.736933671
4802	1.736933019
4803	1.736930054
4804	1.736926971
4805	1.736922702
4806	1.736921397
4807	1.736919263
4808	1.736916772
4809	1.736914579
4810	1.736913333
4811	1.73690859
4812	1.7369077
4813	1.736899103
4814	1.736897027
4815	1.736887125
4816	1.736885702
4817	1.736883627
4818	1.736878883
4819	1.736875266
4820	1.736873487
4821	1.736869336
4822	1.736865304
4823	1.736862636
4824	1.736858545
4825	1.73685475
4826	1.736851014
4827	1.736846804
4828	1.73684289
4829	1.736839036
4830	1.73683785
4831	1.736837198
4832	1.736835478
4833	1.736830794
4834	1.736827236
4835	1.736825042
4836	1.736819527
4837	1.736817274
4838	1.736813242
4839	1.736811522
4840	1.736806838
4841	1.736804466
4842	1.736798714
4843	1.736797469
4844	1.736793436
4845	1.73679225
4846	1.736788811
4847	1.736785965
4848	1.736783889
4849	1.736780984
4850	1.736776951
4851	1.736775706
4852	1.736773156
4853	1.736768531
4854	1.736764795
4855	1.73676272
4856	1.736758094
4857	1.736755485
4858	1.73675341
4859	1.736751453
4860	1.736746531
4861	1.736745523
4862	1.736742795
4863	1.736739533
4864	1.736734137
4865	1.736731469
4866	1.736729274
4867	1.736727199
4868	1.736724412
4869	1.736720854
4870	1.736718838
4871	1.736717118
4872	1.736714805
4873	1.736711721
4874	1.736710298
4875	1.736706147
4876	1.736703419
4877	1.736703241
4878	1.73670081
4879	1.73669915
4880	1.736694346
4881	1.736692686
4882	1.736689661
4883	1.736687348
4884	1.736685807
4885	1.736684087
4886	1.73668124
4887	1.736678631
4888	1.736677089
4889	1.736675785
4890	1.73667365
4891	1.736671218
4892	1.736667245
4893	1.736666652
4894	1.736664873
4895	1.736661552
4896	1.736657638
4897	1.736656926
4898	1.736655088
4899	1.736652775
4900	1.736650284
4901	1.736646963
4902	1.736643998
4903	1.736641389
4904	1.736638661
4905	1.736636941
4906	1.736635221
4907	1.736633561
4908	1.736629172
4909	1.736623835
4910	1.7366217
4911	1.736618676
4912	1.736617786
4913	1.736617193
4914	1.73661316
4915	1.736610669
4916	1.736608534
4917	1.736608653
4918	1.736604146
4919	1.736600588
4920	1.736597148
4921	1.736594183
4922	1.736592285
4923	1.736590743
4924	1.736585524
4925	1.736583152
4926	1.736580661
4927	1.73657734
4928	1.736573189
4929	1.736571647
4930	1.736568859
4931	1.736565953
4932	1.736563225
4933	1.736560972
4934	1.736560141
4935	1.736559133
4936	1.736557532
4937	1.736553143
4938	1.736552313
4939	1.736548161
4940	1.736546382
4941	1.736516373
4942	1.736515305
4943	1.736511272
4944	1.736507477
4945	1.736505341
4946	1.736500834
4947	1.736497394
4948	1.736493598
4949	1.736491345
4950	1.736488676
4951	1.736488498
4952	1.736481737
4953	1.736480313
4954	1.736476755
4955	1.736475568
4956	1.736470349
4957	1.736467028
4958	1.736461809
4959	1.736459911
4960	1.73645914
4961	1.736455996
4962	1.736449887
4963	1.736445676
4964	1.736444016
4965	1.736442355
4966	1.736440516
4967	1.736436424
4968	1.736434763
4969	1.736432687
4970	1.736430374
4971	1.736429544
4972	1.736424799
4973	1.736421359
4974	1.736418216
4975	1.736411573
4976	1.736410327
4977	1.736407006
4978	1.736405464
4979	1.736404574
4980	1.73640404
4981	1.7364006
4982	1.73639805
4983	1.736396092
4984	1.736394788
4985	1.736393364
4986	1.736392415
4987	1.736390636
4988	1.73638506
4989	1.736382569
4990	1.736382095
4991	1.736378833
4992	1.736375986
4993	1.736375215
4994	1.736372901
4995	1.736368631
4996	1.736364182
4997	1.736358785
4998	1.736357183
4999	1.736354692
5000	1.736350778
5001	1.736347337
5002	1.736342533
5003	1.736337847
5004	1.736334882
5005	1.736318926
5006	1.736316079
5007	1.736307656
5008	1.736305462
5009	1.736301547
5010	1.736300123
5011	1.736296208
5012	1.7362917
5013	1.736291107
5014	1.736290751
5015	1.736286599
5016	1.736281617
5017	1.73628043
5018	1.736279541
5019	1.736277761
5020	1.736275922
5021	1.736273787
5022	1.736269398
5023	1.736266728
5024	1.736264593
5025	1.736261805
5026	1.736256289
5027	1.73625267
5028	1.736252433
5029	1.73625101
5030	1.736248281
5031	1.736244129
5032	1.736235824
5033	1.736229418
5034	1.736228232
5035	1.736225029
5036	1.736218622
5037	1.736216487
5038	1.736211267
5039	1.736204861
5040	1.736201183
5041	1.73619881
5042	1.736195844
5043	1.736190505
5044	1.736183506
5045	1.736181786
5046	1.736181133
5047	1.736181845
5048	1.736178523
5049	1.736178226
5050	1.736174845
5051	1.736173659
5052	1.736172354
5053	1.73617182
5054	1.736167252
5055	1.736164642
5056	1.736164879
5057	1.736149812
5058	1.736145778
5059	1.736136999
5060	1.736134745
5061	1.736132491
5062	1.736131541
5063	1.736128219
5064	1.736126677
5065	1.736123118
5066	1.736123355
5067	1.736123296
5068	1.736119084
5069	1.736117898
5070	1.736112677
5071	1.736108999
5072	1.736106508
5073	1.736103127
5074	1.73610105
5075	1.736098915
5076	1.736092449
5077	1.736090491
5078	1.73608533
5079	1.736083372
5080	1.736079694
5081	1.736079398
5082	1.736078626
5083	1.736076906
5084	1.736075779
5085	1.736073999
5086	1.736068364
5087	1.736065101
5088	1.736060236
5089	1.736058457
5090	1.73605644
5091	1.73605549
5092	1.736051812
5093	1.736048016
5094	1.736041965
5095	1.736039473
5096	1.736035795
5097	1.736035617
5098	1.736032235
5099	1.736029862
5100	1.736027489
5101	1.736022388
5102	1.736021082
5103	1.736018947
5104	1.736015269
5105	1.736012421
5106	1.736009217
5107	1.736006014
5108	1.736004234
5109	1.736002217
5110	1.736001209
5111	1.735997115
5112	1.735995098
5113	1.73599231
5114	1.735988988
5115	1.735984657
5116	1.735982402
5117	1.735981334
5118	1.735977953
5119	1.735975283
5120	1.735970359
5121	1.73596496
5122	1.735963537
5123	1.735958138
5124	1.735954875
5125	1.735950307
5126	1.735949357
5127	1.735945916
5128	1.735943662
5129	1.735942891
5130	1.735941526
5131	1.735938857
5132	1.735935297
5133	1.7359315
5134	1.735929601
5135	1.735927347
5136	1.735926101
5137	1.735924381
5138	1.735921414
5139	1.735919278
5140	1.735913998
5141	1.735911328
5142	1.73590765
5143	1.735906701
5144	1.735904802
5145	1.735901836
5146	1.735895547
5147	1.735892402
5148	1.735890741
5149	1.735888546
5150	1.735884749
5151	1.73587935
5152	1.735877748
5153	1.735875672
5154	1.735871697
5155	1.735869798
5156	1.735868849
5157	1.735866713
5158	1.735856389
5159	1.735855499
5160	1.735851524
5161	1.735846422
5162	1.735843811
5163	1.735842269
5164	1.735841319
5165	1.735817587
5166	1.735807441
5167	1.735804178
5168	1.73580311
5169	1.735799847
5170	1.735796049
5171	1.735793973
5172	1.735791955
5173	1.735789404
5174	1.735786616
5175	1.735784361
5176	1.735782996
5177	1.735781038
5178	1.735778309
5179	1.735777656
5180	1.735774749
5181	1.735773088
5182	1.735771901
5183	1.735769765
5184	1.735767392
5185	1.735765968
5186	1.735763832
5187	1.735758136
5188	1.735756237
5189	1.735753745
5190	1.73575244
5191	1.73575066
5192	1.73574793
5193	1.735744608
5194	1.735741522
5195	1.735740157
5196	1.735736775
5197	1.735736538
5198	1.735734105
5199	1.735730961
5200	1.735728469
5201	1.735725502
5202	1.735721348
5203	1.735715712
5204	1.735712092
5205	1.735707701
5206	1.735704735
5207	1.735701886
5208	1.735697258
5209	1.735695181
5210	1.735695241
5211	1.735690257
5212	1.735687171
5213	1.735684501
5214	1.735682068
5215	1.735681
5216	1.735679576
5217	1.7356721
5218	1.735669014
5219	1.73566854
5220	1.735666641
5221	1.735663496
5222	1.735660351
5223	1.735659876
5224	1.735658274
5225	1.735654892
5226	1.735652044
5227	1.73564878
5228	1.735646585
5229	1.735644211
5230	1.735640117
5231	1.735636972
5232	1.735635548
5233	1.735629377
5234	1.735628309
5235	1.735627597
5236	1.735624867
5237	1.735624274
5238	1.735620061
5239	1.735619052
5240	1.735617865
5241	1.735612287
5242	1.735608846
5243	1.735604811
5244	1.735602912
5245	1.735600776
5246	1.735600538
5247	1.735598521
5248	1.735598283
5249	1.735598105
5250	1.735594011
5251	1.735592587
5252	1.735589264
5253	1.735585347
5254	1.735582974
5255	1.735580541
5256	1.735578405
5257	1.735577871
5258	1.735575734
5259	1.735572174
5260	1.735567783
5261	1.735563748
5262	1.735564222
5263	1.735561611
5264	1.735558051
5265	1.735555321
5266	1.735552295
5267	1.735550811
5268	1.735547963
5269	1.735541732
5270	1.73554108
5271	1.735540249
5272	1.735538231
5273	1.735537044
5274	1.735535858
5275	1.73553022
5276	1.735528737
5277	1.735526956
5278	1.73552577
5279	1.735525057
5280	1.735522684
5281	1.735521616
5282	1.735519598
5283	1.735518649
5284	1.735516512
5285	1.735514732
5286	1.735510934
5287	1.735510163
5288	1.735508204
5289	1.735505949
5290	1.73550411
5291	1.735503042
5292	1.735501855
5293	1.735500252
5294	1.735497523
5295	1.73549236
5296	1.735488621
5297	1.735485061
5298	1.735482568
5299	1.735478533
5300	1.735476753
5301	1.735476515
5302	1.735472599
5303	1.735470462
5304	1.735469097
5305	1.735466071
5306	1.735465003
5307	1.735463816
5308	1.735456991
5309	1.735455923
5310	1.735449455
5311	1.735447318
5312	1.73544447
5313	1.735442749
5314	1.735439959
5315	1.735436458
5316	1.735434084
5317	1.735430939
5318	1.735429693
5319	1.735427319
5320	1.735426013
5321	1.735421325
5322	1.735420376
5323	1.735418121
5324	1.735416221
5325	1.73541545
5326	1.735411355
5327	1.735404708
5328	1.735400079
5329	1.735399308
5330	1.735397231
5331	1.73539456
5332	1.735392246
5333	1.735388626
5334	1.735386371
5335	1.735385599
5336	1.735380495
5337	1.735378715
5338	1.735373611
5339	1.735371118
5340	1.735367617
5341	1.735367914
5342	1.735363522
5343	1.735359308
5344	1.735357825
5345	1.735353433
5346	1.735349635
5347	1.735349753
5348	1.73534738
5349	1.735345362
5350	1.735343047
5351	1.735341563
5352	1.735336934
5353	1.735334323
5354	1.73533367
5355	1.735333611
5356	1.735329456
5357	1.735327379
5358	1.73532637
5359	1.735324709
5360	1.735324115
5361	1.735319486
5362	1.735316993
5363	1.735315331
5364	1.735310406
5365	1.735308684
5366	1.735305598
5367	1.73530364
5368	1.735300138
5369	1.735298061
5370	1.735295034
5371	1.735294797
5372	1.735294263
5373	1.735290286
5374	1.73528815
5375	1.735285657
5376	1.735283283
5377	1.735279603
5378	1.73527806
5379	1.735271888
5380	1.735268089
5381	1.735266309
5382	1.735265122
5383	1.735260789
5384	1.735257762
5385	1.73525705
5386	1.735255507
5387	1.735253133
5388	1.735250403
5389	1.735245298
5390	1.735243874
5391	1.735241144
5392	1.735239719
5393	1.735234437
5394	1.735232241
5395	1.735226306
5396	1.735223279
5397	1.735218828
5398	1.735215623
5399	1.735213901
5400	1.735209806
5401	1.735203871
5402	1.735200547
5403	1.73519479
5404	1.735191288
5405	1.735187905
5406	1.735183394
5407	1.735180248
5408	1.735172058
5409	1.7351682
5410	1.735163511
5411	1.735161849
5412	1.735156863
5413	1.7351571
5414	1.735153242
5415	1.735150512
5416	1.735147722
5417	1.735110269
5418	1.735108667
5419	1.735104274
5420	1.735102909
5421	1.735099407
5422	1.735092641
5423	1.73508991
5424	1.735089079
5425	1.73508718
5426	1.735082253
5427	1.735079226
5428	1.735076496
5429	1.735065218
5430	1.735063556
5431	1.735060113
5432	1.735054296
5433	1.735050912
5434	1.735048479
5435	1.735047173
5436	1.735043255
5437	1.735040881
5438	1.735037676
5439	1.735030196
5440	1.735029128
5441	1.735027466
5442	1.735024973
5443	1.735015001
5444	1.735014526
5445	1.735012567
5446	1.735011083
5447	1.735008471
5448	1.73500396
5449	1.735000458
5450	1.734998677
5451	1.734995887
5452	1.73499185
5453	1.734988645
5454	1.734984193
5455	1.734984193
5456	1.734981641
5457	1.734979504
5458	1.734978851
5459	1.73497891
5460	1.734978198
5461	1.734973924
5462	1.73496965
5463	1.734967988
5464	1.734963001
5465	1.734960389
5466	1.734954038
5467	1.734953504
5468	1.734950179
5469	1.734946618
5470	1.734941275
5471	1.734940563
5472	1.734937713
5473	1.734932964
5474	1.734931184
5475	1.734926672
5476	1.734920142
5477	1.734916343
5478	1.734913494
5479	1.734908388
5480	1.734906133
5481	1.734902927
5482	1.73490174
5483	1.734901146
5484	1.73489616
5485	1.734894141
5486	1.73489236
5487	1.734891707
5488	1.734890342
5489	1.734888561
5490	1.734884406
5491	1.734882447
5492	1.734881438
5493	1.734879835
5494	1.734877757
5495	1.734875264
5496	1.734874492
5497	1.734873423
5498	1.734869802
5499	1.73486719
5500	1.734866062
5501	1.734864934
5502	1.73486351
5503	1.734859829
5504	1.734854605
5505	1.734854427
5506	1.734850331
5507	1.73484475
5508	1.734843682
5509	1.734840595
5510	1.734838695
5511	1.734836439
5512	1.734833946
5513	1.734831334
5514	1.734830503
5515	1.734829553
5516	1.734826347
5517	1.734823438
5518	1.734819876
5519	1.734819342
5520	1.73481768
5521	1.734815602
5522	1.734812218
5523	1.734808419
5524	1.734806816
5525	1.734805569
5526	1.734803907
5527	1.734802126
5528	1.734790906
5529	1.734790312
5530	1.734789065
5531	1.734787284
5532	1.734785147
5533	1.734781585
5534	1.734777014
5535	1.734774877
5536	1.734773511
5537	1.734771315
5538	1.734771374
5539	1.734769177
5540	1.734767693
5541	1.734766803
5542	1.734765318
5543	1.734762113
5544	1.734757244
5545	1.734754157
5546	1.734750773
5547	1.734747449
5548	1.734745965
5549	1.734743827
5550	1.734742046
5551	1.734737653
5552	1.73473136
5553	1.734729698
5554	1.734728213
5555	1.73472008
5556	1.734718061
5557	1.734715805
5558	1.734714737
5559	1.734713134
5560	1.734708443
5561	1.734708087
5562	1.734707018
5563	1.734705237
5564	1.734705178
5565	1.734700191
5566	1.734696273
5567	1.734696391
5568	1.734689326
5569	1.73468523
5570	1.734682677
5571	1.734678758
5572	1.734676027
5573	1.734675434
5574	1.734669437
5575	1.734665697
5576	1.734662253
5577	1.734661422
5578	1.73465976
5579	1.734654535
5580	1.734653288
5581	1.73465121
5582	1.734649429
5583	1.734648954
5584	1.734648182
5585	1.734646698
5586	1.734642542
5587	1.734641473
5588	1.73463518
5589	1.734631855
5590	1.734630905
5591	1.734630193
5592	1.734627224
5593	1.734623899
5594	1.734622059
5595	1.734619862
5596	1.734616181
5597	1.734611965
5598	1.734609768
5599	1.734606681
5600	1.734605493
5601	1.7346011
5602	1.734599437
5603	1.73459825
5604	1.73459635
5605	1.73459445
5606	1.734592431
5607	1.734587266
5608	1.734585069
5609	1.734584475
5610	1.734583822
5611	1.734582338
5612	1.734578182
5613	1.734575925
5614	1.734575391
5615	1.734572838
5616	1.734571651
5617	1.734569394
5618	1.734568563
5619	1.734566782
5620	1.734564882
5621	1.734563457
5622	1.734562269
5623	1.734557044
5624	1.734554669
5625	1.734552888
5626	1.734549444
5627	1.734546891
5628	1.734540954
5629	1.734536263
5630	1.734532463
5631	1.734530741
5632	1.734529019
5633	1.734522666
5634	1.734522488
5635	1.734521182
5636	1.734520291
5637	1.734515957
5638	1.734513938
5639	1.734508713
5640	1.734506694
5641	1.734505981
5642	1.734503428
5643	1.734502122
5644	1.73449755
5645	1.734495947
5646	1.734491968
5647	1.734484843
5648	1.734482112
5649	1.73448039
5650	1.734477896
5651	1.734476055
5652	1.734473502
5653	1.734469405
5654	1.734465783
5655	1.734460617
5656	1.734458005
5657	1.734455748
5658	1.734454917
5659	1.734451592
5660	1.73444601
5661	1.734445773
5662	1.734443754
5663	1.734441616
5664	1.734437935
5665	1.734435025
5666	1.734433719
5667	1.734431878
5668	1.734429384
5669	1.734423684
5670	1.734422318
5671	1.734420596
5672	1.73441929
5673	1.734375942
5674	1.734375348
5675	1.734372854
5676	1.734369054
5677	1.734367451
5678	1.73436466
5679	1.734362462
5680	1.734360028
5681	1.734353496
5682	1.734351358
5683	1.734345717
5684	1.734343045
5685	1.734341144
5686	1.734337819
5687	1.734337344
5688	1.734335206
5689	1.734332772
5690	1.734330456
5691	1.734326299
5692	1.734325586
5693	1.734323211
5694	1.734320479
5695	1.734315966
5696	1.734311928
5697	1.734308365
5698	1.734306643
5699	1.734297379
5700	1.734294707
5701	1.734292688
5702	1.734291025
5703	1.734289422
5704	1.734286393
5705	1.734284137
5706	1.734281821
5707	1.734279623
5708	1.734277961
5709	1.734276654
5710	1.734273923
5711	1.734272913
5712	1.734272379
5713	1.734271488
5714	1.734269884
5715	1.734264362
5716	1.734262639
5717	1.734261333
5718	1.734260027
5719	1.734257057
5720	1.734254444
5721	1.734250762
5722	1.734250584
5723	1.734244586
5724	1.734243399
5725	1.73424138
5726	1.734240311
5727	1.734236748
5728	1.73423556
5729	1.734233659
5730	1.734231759
5731	1.73422879
5732	1.734224514
5733	1.734218872
5734	1.73421816
5735	1.734216081
5736	1.734214715
5737	1.734212874
5738	1.734211924
5739	1.734208836
5740	1.734206579
5741	1.73420456
5742	1.734203729
5743	1.734200166
5744	1.734196424
5745	1.73419589
5746	1.734192208
5747	1.734190782
5748	1.734188407
5749	1.734185794
5750	1.73418425
5751	1.734181755
5752	1.734179736
5753	1.734177836
5754	1.734176173
5755	1.734172847
5756	1.734171422
5757	1.734169403
5758	1.734167562
5759	1.734163405
5760	1.734158951
5761	1.734155031
5762	1.734152418
5763	1.734152061
5764	1.734151705
5765	1.734150636
5766	1.734149805
5767	1.734148379
5768	1.734148023
5769	1.73414642
5770	1.734143509
5771	1.734141847
5772	1.734138758
5773	1.73413662
5774	1.734134126
5775	1.734132819
5776	1.734129969
5777	1.73412795
5778	1.734126762
5779	1.734125811
5780	1.73412308
5781	1.734122901
5782	1.734119457
5783	1.734117734
5784	1.73411328
5785	1.734112508
5786	1.734108173
5787	1.734107044
5788	1.734101699
5789	1.734099561
5790	1.734097007
5791	1.734095285
5792	1.734094038
5793	1.7340938
5794	1.734091959
5795	1.734088099
5796	1.734085189
5797	1.734083644
5798	1.734079843
5799	1.734076517
5800	1.734073073
5801	1.73406844
5802	1.734066896
5803	1.734065946
5804	1.734064045
5805	1.734061848
5806	1.734060898
5807	1.734058581
5808	1.73405775
5809	1.734057037
5810	1.734051632
5811	1.734048306
5812	1.734044208
5813	1.734041358
5814	1.734039695
5815	1.73403625
5816	1.734033874
5817	1.734028529
5818	1.734024312
5819	1.734021996
5820	1.734019145
5821	1.734014393
5822	1.73401273
5823	1.734010948
5824	1.734008157
5825	1.734007147
5826	1.734005662
5827	1.734004415
5828	1.734001802
5829	1.733998001
5830	1.733993962
5831	1.73399218
5832	1.733990755
5833	1.733988676
5834	1.733987666
5835	1.733982677
5836	1.733979351
5837	1.733978044
5838	1.73397745
5839	1.733971986
5840	1.733970085
5841	1.733969491
5842	1.733966403
5843	1.733964383
5844	1.733961295
5845	1.733959691
5846	1.733958563
5847	1.733957969
5848	1.73395393
5849	1.733952207
5850	1.733951198
5851	1.73395096
5852	1.733948941
5853	1.733945852
5854	1.733943239
5855	1.733939675
5856	1.733937002
5857	1.733933854
5858	1.733932547
5859	1.733927914
5860	1.733925063
5861	1.733924232
5862	1.733919836
5863	1.733915322
5864	1.733913184
5865	1.733910927
5866	1.733908314
5867	1.733906532
5868	1.733903443
5869	1.733900948
5870	1.733898751
5871	1.733897325
5872	1.733895484
5873	1.733893702
5874	1.733890791
5875	1.733889663
5876	1.733887287
5877	1.733884792
5878	1.733883664
5879	1.733881347
5880	1.733878734
5881	1.733875288
5882	1.73387517
5883	1.733873982
5884	1.733872437
5885	1.733870418
5886	1.733869052
5887	1.733867448
5888	1.733864953
5889	1.733861686
5890	1.733857647
5891	1.733854618
5892	1.733850579
5893	1.733847965
5894	1.733847193
5895	1.733843807
5896	1.733842382
5897	1.733833234
5898	1.73383163
5899	1.733828601
5900	1.733828245
5901	1.73382575
5902	1.733820879
5903	1.733818978
5904	1.733816662
5905	1.733814583
5906	1.733811197
5907	1.733804603
5908	1.73380193
5909	1.733801574
5910	1.733798426
5911	1.733795931
5912	1.733795337
5913	1.733793733
5914	1.733791654
5915	1.733788209
5916	1.733785239
5917	1.733783813
5918	1.733783397
5919	1.733781496
5920	1.733779536
5921	1.733776091
5922	1.733772289
5923	1.733770507
5924	1.733767656
5925	1.733763438
5926	1.733759577
5927	1.733758389
5928	1.733756013
5929	1.73375435
5930	1.733750251
5931	1.733748885
5932	1.733746568
5933	1.733745558
5934	1.733742945
5935	1.733739737
5936	1.733735935
5937	1.733733202
5938	1.733729876
5939	1.733726906
5940	1.733722866
5941	1.733719183
5942	1.733717104
5943	1.733716451
5944	1.733713124
5945	1.733709441
5946	1.733707124
5947	1.733704511
5948	1.733701243
5949	1.733700115
5950	1.73369863
5951	1.733697085
5952	1.733691739
5953	1.733690491
5954	1.733689363
5955	1.733687818
5956	1.73368265
5957	1.733681046
5958	1.733678848
5959	1.733678194
5960	1.733674036
5961	1.733673145
5962	1.733673204
5963	1.733670828
5964	1.733670353
5965	1.733666432
5966	1.733665007
5967	1.733662036
5968	1.733659066
5969	1.733655026
5970	1.733648492
5971	1.733645581
5972	1.73364469
5973	1.733643502
5974	1.733641898
5975	1.733638512
5976	1.73363863
5977	1.733635779
5978	1.733634828
5979	1.733630611
5980	1.733626571
5981	1.733624729
5982	1.73361867
5983	1.733616412
5984	1.733614155
5985	1.733613442
5986	1.733609165
5987	1.733608214
5988	1.73360465
5989	1.733601917
5990	1.733600729
5991	1.733597343
5992	1.733595501
5993	1.733589917
5994	1.733585996
5995	1.733584629
5996	1.73358053
5997	1.733579342
5998	1.733575065
5999	1.733572451
6000	1.73356948
6001	1.733568411
6002	1.733566391
6003	1.733563421
6004	1.733561995
6005	1.733561163
6006	1.733558905
6007	1.733558668
6008	1.733555341
6009	1.733552846
6010	1.733549222
6011	1.733547024
6012	1.733546311
6013	1.733545123
6014	1.733543578
6015	1.733541202
6016	1.733538587
6017	1.733537637
6018	1.733536924
6019	1.733530151
6020	1.733528488
6021	1.733525993
6022	1.733523973
6023	1.733523379
6024	1.733522547
6025	1.733521299
6026	1.73352017
6027	1.733514289
6028	1.733512447
6029	1.733510368
6030	1.733507754
6031	1.733507457
6032	1.733505793
6033	1.733503595
6034	1.733501753
6035	1.733498901
6036	1.73349605
6037	1.733492723
6038	1.733489871
6039	1.733489752
6040	1.7334869
6041	1.733486128
6042	1.733482266
6043	1.733481375
6044	1.733480187
6045	1.73347882
6046	1.733477216
6047	1.733477157
6048	1.733475731
6049	1.733471691
6050	1.733468483
6051	1.733466047
6052	1.73346468
6053	1.733461888
6054	1.733460284
6055	1.733459214
6056	1.733456125
6057	1.733453867
6058	1.733451966
6059	1.733448758
6060	1.733445668
6061	1.733444183
6062	1.733441153
6063	1.733437826
6064	1.73342832
6065	1.733426003
6066	1.733425468
6067	1.733424161
6068	1.733424161
6069	1.733422616
6070	1.733420239
6071	1.733415546
6072	1.733414179
6073	1.733413704
6074	1.733411446
6075	1.733408535
6076	1.733408238
6077	1.73340396
6078	1.733401583
6079	1.733400395
6080	1.733398137
6081	1.733396236
6082	1.733396236
6083	1.733394157
6084	1.733392612
6085	1.733388512
6086	1.733382749
6087	1.733380016
6088	1.733379006
6089	1.73337556
6090	1.733374847
6091	1.733373659
6092	1.733371936
6093	1.733368846
6094	1.733368549
6095	1.733367955
6096	1.733365578
6097	1.733362488
6098	1.733359636
6099	1.733359636
6100	1.733354764
6101	1.733350011
6102	1.73334609
6103	1.733344782
6104	1.733344426
6105	1.733340861
6106	1.733340089
6107	1.733337712
6108	1.733335811
6109	1.733334088
6110	1.733332186
6111	1.73332874
6112	1.73332773
6113	1.733327017
6114	1.733324819
6115	1.733322026
6116	1.733319055
6117	1.733316144
6118	1.733315015
6119	1.733312579
6120	1.73331044
6121	1.733307825
6122	1.733307588
6123	1.733302775
6124	1.733297843
6125	1.73329309
6126	1.733291901
6127	1.733291307
6128	1.733289406
6129	1.733287504
6130	1.733284652
6131	1.733282988
6132	1.733280968
6133	1.733278235
6134	1.733273838
6135	1.733271818
6136	1.733270035
6137	1.733268787
6138	1.733266232
6139	1.733265519
6140	1.733264569
6141	1.733261835
6142	1.733260766
6143	1.733256607
6144	1.733255299
6145	1.733252031
6146	1.733248644
6147	1.733245792
6148	1.733239375
6149	1.733236939
6150	1.733236998
6151	1.733234978
6152	1.733235215
6153	1.733231175
6154	1.733229868
6155	1.733223807
6156	1.733221371
6157	1.733221073
6158	1.733218697
6159	1.733214121
6160	1.733211328
6161	1.733208714
6162	1.733204079
6163	1.733201643
6164	1.733201108
6165	1.733200454
6166	1.733196592
6167	1.733193146
6168	1.733187679
6169	1.733185421
6170	1.7331834
6171	1.733180429
6172	1.733178409
6173	1.73317728
6174	1.733176032
6175	1.733175854
6176	1.733174725
6177	1.733174665
6178	1.733169436
6179	1.733166406
6180	1.733164385
6181	1.733160701
6182	1.73315773
6183	1.733154105
6184	1.733152501
6185	1.733151312
6186	1.733150362
6187	1.733147806
6188	1.733145845
6189	1.733145251
6190	1.733140854
6191	1.73313919
6192	1.733133664
6193	1.733131822
6194	1.733128732
6195	1.733127721
6196	1.733124215
6197	1.73312166
6198	1.733119818
6199	1.733117679
6200	1.733115896
6201	1.733112331
6202	1.733110429
6203	1.733109538
6204	1.733105378
6205	1.733102466
6206	1.733101278
6207	1.733097474
6208	1.733090581
6209	1.733086302
6210	1.733084639
6211	1.733082737
6212	1.733078815
6213	1.733075012
6214	1.733072159
6215	1.733067881
6216	1.733065741
6217	1.733061997
6218	1.733057065
6219	1.733048508
6220	1.733044883
6221	1.733044348
6222	1.733043278
6223	1.733042327
6224	1.733040901
6225	1.733039772
6226	1.733031393
6227	1.733029491
6228	1.73302854
6229	1.733025866
6230	1.733026044
6231	1.733023073
6232	1.733021052
6233	1.733020339
6234	1.733018675
6235	1.733011069
6236	1.733010118
6237	1.733008335
6238	1.733007384
6239	1.733003581
6240	1.73300263
6241	1.733000966
6242	1.732999005
6243	1.732997044
6244	1.732994548
6245	1.732992765
6246	1.732990685
6247	1.732990328
6248	1.732988129
6249	1.732986347
6250	1.732983494
6251	1.732982305
6252	1.732981295
6253	1.732978324
6254	1.732973926
6255	1.732968874
6256	1.732967567
6257	1.732964952
6258	1.732961862
6259	1.732959128
6260	1.732957405
6261	1.732957107
6262	1.732951046
6263	1.732948668
6264	1.732942309
6265	1.732937852
6266	1.732935891
6267	1.732934643
6268	1.732930899
6269	1.732926442
6270	1.73292454
6271	1.73292347
6272	1.732923886
6273	1.732922876
6274	1.732920914
6275	1.7329183
6276	1.732914318
6277	1.732914437
6278	1.732908969
6279	1.732908375
6280	1.732907543
6281	1.732904809
6282	1.732898033
6283	1.732895894
6284	1.7328953
6285	1.732892506
6286	1.732887811
6287	1.732886801
6288	1.73288484
6289	1.732881868
6290	1.732879728
6291	1.73287854
6292	1.732876044
6293	1.732871586
6294	1.732869506
6295	1.73286802
6296	1.732867307
6297	1.732864038
6298	1.732862374
6299	1.732859997
6300	1.732857738
6301	1.732854172
6302	1.732853103
6303	1.732850428
6304	1.732849358
6305	1.732847635
6306	1.732841038
6307	1.732837531
6308	1.732833727
6309	1.732831112
6310	1.732828497
6311	1.732827606
6312	1.732825644
6313	1.73282398
6314	1.732823148
6315	1.732819582
6316	1.732812093
6317	1.732810429
6318	1.732806982
6319	1.732804188
6320	1.732801395
6321	1.732799612
6322	1.732797235
6323	1.732795452
6324	1.732791707
6325	1.732788557
6326	1.732787606
